2025-12-08 23:00,19.5,10.5,19,On,Heat,winter,Aanwezig
2025-12-08 23:30,19.5,11.0,19,On,Heat,winter,Aanwezig
2025-12-09 00:00,19.5,11.0,19,On,Heat,winter,Aanwezig
2025-12-09 00:30,19.5,11.0,19,On,Heat,winter,Aanwezig
2025-12-09 01:00,19.5,11.0,19,On,Heat,winter,Aanwezig
2025-12-09 01:30,19.5,11.0,19,On,Heat,winter,Aanwezig
2025-12-09 02:00,19.5,11.0,19,On,Heat,winter,Aanwezig
2025-12-09 02:30,19.5,11.0,19,On,Heat,winter,Slapen
2025-12-09 03:00,19.5,11.0,19,On,Heat,winter,Slapen
2025-12-09 03:30,19.5,11.0,19,On,Heat,winter,Slapen
2025-12-09 04:00,19.5,11.0,19,On,Heat,winter,Slapen
2025-12-09 04:30,19.5,11.0,19,On,Heat,winter,Slapen
2025-12-09 05:00,19.5,11.0,19,On,Heat,winter,Slapen
2025-12-09 05:30,19.5,10.5,19,On,Heat,winter,Aanwezig
2025-12-09 06:00,19.5,10.5,19,On,Heat,winter,Aanwezig
2025-12-09 06:30,19.5,11.0,19,On,Heat,winter,Aanwezig
2025-12-09 07:00,20.0,11.0,19,On,Heat,winter,Slapen
2025-12-09 07:30,20.0,11.0,19,On,Heat,winter,Slapen
2025-12-09 08:00,20.0,11.0,19,On,Heat,winter,Slapen
2025-12-09 08:30,19.5,11.0,19,On,Heat,winter,Slapen
2025-12-09 09:00,20.5,11.0,19,On,Heat,winter,Slapen
2025-12-09 09:30,20.0,11.0,19,On,Heat,winter,Slapen
2025-12-09 10:00,20.0,11.0,19,On,Heat,winter,Slapen
2025-12-09 10:30,20.0,11.0,19,On,Heat,winter,Slapen
2025-12-09 11:00,20.0,11.0,19,On,Heat,winter,Aanwezig
2025-12-09 11:30,19.5,11.5,19,On,Heat,winter,Aanwezig
2025-12-09 12:00,19.5,11.5,19,On,Heat,winter,Aanwezig
2025-12-09 12:30,19.5,12.0,19,On,Heat,winter,Aanwezig
2025-12-09 13:00,20.0,12.0,19,On,Heat,winter,Aanwezig
2025-12-09 13:30,19.5,12.0,19,On,Heat,winter,Aanwezig
2025-12-09 14:00,19.5,11.5,19,On,Heat,winter,Aanwezig
2025-12-09 14:30,19.0,11.5,19,On,Heat,winter,Aanwezig
2025-12-09 15:00,19.5,11.5,19,On,Heat,winter,Aanwezig
2025-12-09 15:30,19.5,11.5,19,On,Heat,winter,Aanwezig
2025-12-09 16:00,19.5,11.0,19,On,Heat,winter,Weg
2025-12-09 16:30,19.5,11.0,19,On,Heat,winter,Weg
2025-12-09 17:00,19.0,11.0,19,On,Heat,winter,Weg
2025-12-09 17:30,19.5,11.0,19,On,Heat,winter,Weg
2025-12-09 18:00,19.0,11.5,19,On,Heat,winter,Weg
2025-12-09 18:30,19.5,11.5,19,On,Heat,winter,Weg
2025-12-09 19:00,19.5,11.5,19,On,Heat,winter,Weg
2025-12-09 19:30,19.0,11.5,19,On,Heat,winter,Weg
2025-12-09 20:00,19.5,11.5,19,On,Heat,winter,Weg
2025-12-09 20:30,19.5,11.5,19,On,Heat,winter,Weg
2025-12-09 21:00,19.0,11.5,19,On,Heat,winter,Weg
2025-12-09 21:30,19.5,11.5,19,On,Heat,winter,Weg
2025-12-09 22:00,19.5,11.5,19,On,Heat,winter,Weg
2025-12-09 22:30,19.0,11.5,19,On,Heat,winter,Aanwezig
2025-12-09 23:00,19.5,12.0,19,On,Heat,winter,Aanwezig
2025-12-09 23:30,19.5,12.0,19,On,Heat,winter,Slapen
2025-12-10 00:00,19.5,11.5,19,On,Heat,winter,Aanwezig
